Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P83942,194601,PDGF/VEGF growth factor family,110,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:5; Pyrrolidone carboxylic acid:1,,,,,,,,both,110,110,Vipera aspis aspis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera aspis,terrestrial,terrestrial
P82475,8709,PDGF/VEGF growth factor family,110,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:5; Pyrrolidone carboxylic acid:1,,,,,,,,both,110,110,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P82601,129522,,31,,Venom,,,Disulfide bond:3,,,,,,,,both,31,31,Coremiocnemis valida,Arthropoda,Arachnida,Araneae,Theraphosidae,Coremiocnemis,Coremiocnemis valida,terrestrial,terrestrial
P25680,8655,Snake toxin family,65,,Venom,LD(50) is 16 mg/kg by intravenous injection.,,Disulfide bond:5,,,,,,,,both,65,65,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01401,8642,Snake toxin family,65,,Venom,LD(50) is 13.4 mg/kg by subcutaneous injection.,,Disulfide bond:5,,,,,,,,both,65,65,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P01402,8626,Snake toxin family,57,,Venom,LD(50) is 11.7 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,57,57,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P25676,8626,Snake toxin family,61,,Venom,LD(50) is 54 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
Q9YGI2,8656,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01412,8665,Snake toxin family,60,,Venom,LD(50) is >250 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
P25678,8641,Snake toxin family,61,,Venom,LD(50) is 15.4 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q9YGI4,8656,Snake toxin family,86,,Venom; Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01415,8642,Snake toxin family,61,,Venom,LD(50) is 16.1 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P01399,8641,Snake toxin family,65,,Venom,LD(50) is 4.82 mg/kg by intravenous injection.,,Disulfide bond:5,,,,,,,,both,65,65,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q9YGI1,8656,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P25677,8641,Snake toxin family,60,,Venom,LD(50) is 16.6 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01400,8643,Snake toxin family,65,,Venom,LD(50) is >20 mg/kg by intravenous injection.,,Disulfide bond:5,,,,,,,,both,65,65,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P29179,35670,Snake toxin family,62,,Venom,,,Disulfide bond:5,,,,,,,,both,62,62,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
O42255,33626,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P29180,35670,Snake toxin family,65,,Venom,,,Disulfide bond:5,,,,,,,,both,65,65,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
O42256,33626,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P29181,35670,Snake toxin family,65,,Venom,,,Disulfide bond:5,,,,,,,,both,65,65,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P29182,35670,Snake toxin family,65,,Venom,,,Disulfide bond:5,,,,,,,,both,65,65,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
Q802B3,33626,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P25679,8649,Snake toxin family,64,,Venom,LD(50) is 82 mg/kg by intravenous injection.,,Disulfide bond:5,,,,,,,,both,64,64,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
Q9W7I3,33626,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P60814,8656,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
O93422,8656,Snake toxin family,86,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,both,65,65,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P82935,8649,Snake toxin family,65,,Venom,,,Disulfide bond:5,,,,,,,,both,65,65,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P83906,8694,PDGF/VEGF growth factor family,191,,Venom gland,,Glycoprotein,Disulfide bond:5; Glycosylation:1,Yes,,,,,,,venom_tissue,165,165,Bitis gabonica,Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis gabonica,terrestrial,terrestrial
P67860,88087,PDGF/VEGF growth factor family,216,,Kidney,,Glycoprotein,Disulfide bond:5; Glycosylation:1,Yes,,,,,,,venom_tissue,190,190,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P83224,111177,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,35,35,Oxyuranus microlepidotus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus microlepidotus,terrestrial,terrestrial
P83226,183720,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,35,35,Oxyuranus scutellatus canni,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
P83225,8667,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),,,both,35,35,Oxyuranus scutellatus scutellatus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
P83227,111177,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,35,35,Oxyuranus microlepidotus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus microlepidotus,terrestrial,terrestrial
P83229,183720,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,35,35,Oxyuranus scutellatus canni,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
P83228,8667,Natriuretic peptide family,35,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,35,35,Oxyuranus scutellatus scutellatus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
P83230,111177,Natriuretic peptide family,39,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,39,39,Oxyuranus microlepidotus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus microlepidotus,terrestrial,terrestrial
P83231,183720,Natriuretic peptide family,39,,Venom,,,Disulfide bond:1,,,GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0005179 (hormone activity),GO:0009405 (pathogenesis); GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0005179 (hormone activity),,both,39,39,Oxyuranus scutellatus canni,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
Q86RQ7,34649,Contains 1 TIL (Trypsin inhibitory-like) domain,89,,Venom gland,,,Disulfide bond:5,Yes,,,,,,,venom_tissue,65,65,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P25687,8620,Prokinecitin family,81,,Venom,,,Disulfide bond:5,,,,,,,,kw_toxin,81,81,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
Q9I8X2,36307,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:4,Yes,Yes,,,,,,venom_tissue,242,236,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
P33588,8718,Peptidase S1 family,20,fragment,Venom,,,,,,,,,,,venom_tissue,20,20,Agkistrodon bilineatus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon bilineatus,terrestrial,terrestrial
Q91053,35671,Peptidase S1 family,262,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,244,238,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
P09872,8713,Peptidase S1 family,231,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:3,,,,,,,,venom_tissue,231,231,Agkistrodon contortrix contortrix,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,terrestrial,terrestrial
P81176,242054,Peptidase S1 family,238,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:2,,,,,,,,venom_tissue,238,238,Gloydius blomhoffii,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius blomhoffii,terrestrial,terrestrial
Q9YGJ2,8714,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,242,236,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P26324,8717,Peptidase S1 family,234,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:5,,,,,,,,venom_tissue,234,234,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
P81824,8724,Peptidase S1 family,232,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:2,,,,,,,,venom_tissue,232,232,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
O13059,8767,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,240,234,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
Q9DF68,135726,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,Yes,Yes,,,,,,venom_tissue,242,236,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
Q91507,103944,Peptidase S1 family,257,,Venom gland,,Zymogen,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
P20005,8769,Peptidase S1 family,20,fragment,Venom,,,,,,,,,,,venom_tissue,20,20,Ovophis okinavensis,Chordata,Lepidosauria,Squamata,Viperidae,Ovophis,Ovophis okinavensis,terrestrial,terrestrial
Q91516,39682,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,240,234,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
Q9PT41,8709,Peptidase S1 family,259,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,241,235,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
Q9I8X1,36307,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,240,234,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
Q9PSN3,8718,Peptidase S1 family,235,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:6,,,,,,,,venom_tissue,235,235,Agkistrodon bilineatus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon bilineatus,terrestrial,terrestrial
O42207,35671,Peptidase S1 family,258,,Venom; Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:4,Yes,Yes,,,,,,venom_tissue,240,234,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
P82981,8713,Peptidase S1 family,234,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,234,234,Agkistrodon contortrix contortrix,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,terrestrial,terrestrial
Q9YGI6,8714,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,242,236,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P47797,8717,Peptidase S1 family,258,,Venom,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,Yes,Yes,,,,,,venom_tissue,240,234,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
O13069,8724,Peptidase S1 family,257,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,Yes,Yes,,,,,,venom_tissue,239,233,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
O13057,88087,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,242,236,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q9DF67,135726,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,Yes,Yes,,,,,,venom_tissue,240,234,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
Q91508,103944,Peptidase S1 family,257,,Venom gland,,Zymogen,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q9PT40,8709,Peptidase S1 family,260,,Venom gland,,Glycoprotein,Disulfide bond:6; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,242,236,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
Q9I8X0,36307,Peptidase S1 family,257,,Venom gland,,Zymogen,Disulfide bond:5,Yes,Yes,,,,,,venom_tissue,239,233,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
P80899,8714,Peptidase S1 family,15,fragment,Venom,,,,,,,,,,,venom_tissue,15,15,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
Q9PTU8,8724,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Glycosylation:8; Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,240,234,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
O13058,88087,Peptidase S1 family,257,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:5,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
O13063,8767,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:6,Yes,Yes,,,,,,venom_tissue,240,234,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
Q9DF66,135726,Peptidase S1 family,258,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,240,234,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
Q91509,103944,Peptidase S1 family,257,,Venom gland,,Zymogen,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q9I8W9,36307,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:4,Yes,Yes,,,,,,venom_tissue,242,236,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
Q91510,103944,Peptidase S1 family,257,,Venom gland,,Zymogen,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q91511,103944,Peptidase S1 family,257,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q9DG83,103944,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:4,Yes,Yes,,,,,,venom_tissue,242,236,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q9DG84,103944,Peptidase S1 family,257,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,239,233,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
P04971,8725,Peptidase S1 family,255,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,237,231,Bothrops atrox,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox,terrestrial,terrestrial
P81661,8724,Peptidase S1 family,232,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:3,,,,,,,,venom_tissue,232,232,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P81038,8697,Peptidase S1 family,98,,Venom,,Glycoprotein,Glycosylation:1,,,,,,,,venom_tissue,98,98,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
P18692,8698,Peptidase S1 family,35,fragment,Venom,,,,,,,,,,,venom_tissue,35,35,Cerastes vipera,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes vipera,terrestrial,terrestrial
P18964,8708,Peptidase S1 family,236,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:1,,,,,,,,venom_tissue,236,236,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
P33589,8753,Peptidase S1 family,228,,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:4,,,,,,,,venom_tissue,228,228,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
O13060,8767,Peptidase S1 family,260,,Venom gland,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,Yes,Yes,,,,,,venom_tissue,242,236,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
