Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
D2Y2Q7,209901,Venom Kunitz-type family,88,,Venom gland,,Disulfide bond,Disulfide bond:2,Yes,Yes,GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism); GO:0005576 (extracellular region); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism),GO:0005576 (extracellular region),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),3: Inferred from homology,both,61,55,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2Q8,209901,Venom Kunitz-type family,88,,Venom gland,,Disulfide bond,Disulfide bond:2,Yes,Yes,GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism); GO:0005576 (extracellular region); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism),GO:0005576 (extracellular region),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),3: Inferred from homology,both,61,55,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2Q9,209901,Venom Kunitz-type family,88,,Venom gland,,Disulfide bond,Disulfide bond:2,Yes,Yes,GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism); GO:0005576 (extracellular region); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),GO:0044562 (envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism),GO:0005576 (extracellular region),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),3: Inferred from homology,both,61,55,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
Q7LZS8,8618,Venom Kunitz-type family,59,,Venom,,Disulfide bond,Disulfide bond:3,,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,59,57,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P0C1X2,6493,Venom Kunitz-type family,86,,Venom; Venom duct,,Amidation; Disulfide bond,Disulfide bond:2; Amidation:1,Yes,,GO:0005615 (extracellular space); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,60,60,Conus striatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus striatus,marine,marine
P20229,35670,Venom Kunitz-type family,57,,Venom,,Disulfide bond,Disulfide bond:3,,,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,57,57,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
B2BS84,471292,Venom Kunitz-type family,252,,Venom gland,,Disulfide bond; Glycoprotein,Disulfide bond:6; Glycosylation:1,Yes,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,232,232,Austrelaps labialis,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps labialis,terrestrial,terrestrial
G3LH89,130704,Venom Kunitz-type family,82,,,,Disulfide bond,Disulfide bond:3,Yes,,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),2: Evidence at transcript level,both,58,58,Bombus ignitus,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus ignitus,terrestrial,terrestrial
D8KY58,30195,Venom Kunitz-type family,82,,,,Disulfide bond,Disulfide bond:3,Yes,,GO:0051918 (negative regulation of fibrinolysis); GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),GO:0051918 (negative regulation of fibrinolysis),GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),2: Evidence at transcript level,both,58,58,Bombus terrestris,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,terrestrial,terrestrial
B2KTG1,8613,Venom Kunitz-type family,83,,Venom; Venom gland,,Disulfide bond,Disulfide bond:3,Yes,,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,59,59,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
P24541,110227,Venom Kunitz-type family,62,,Venom,,Disulfide bond,Disulfide bond:3,,,GO:0005615 (extracellular space); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,62,62,Eristicophis macmahoni,Chordata,Lepidosauria,Squamata,Viperidae,Eristicophis,Eristicophis macmahoni,terrestrial,terrestrial
I2G9B4,384075,Venom Kunitz-type family,95,,Venom; Venom gland,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,Yes,Yes,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,71,67,Macrovipera lebetina transmediterranea,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P0DM47,129457,Venom Kunitz-type family,15,fragment,Venom,,Disulfide bond,Disulfide bond:2,,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,15,15,Micrurus altirostris,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus altirostris,terrestrial,terrestrial
Q5ZPJ7,8656,Venom Kunitz-type family,81,,Liver; Venom; Venom gland,,Disulfide bond; Glycoprotein,Disulfide bond:3; Glycosylation:1,Yes,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,57,57,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P0DJ63,111177,Venom Kunitz-type family,17,fragment,,,Disulfide bond,Disulfide bond:2,,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,17,17,Oxyuranus microlepidotus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus microlepidotus,terrestrial,terrestrial
B7S4N9,8667,Venom Kunitz-type family,88,,Venom; Venom gland,LD(50) of the heterotrimer is 50-100 ug/kg to mice.,Disulfide bond,Disulfide bond:3,Yes,Yes,GO:0005615 (extracellular space); GO:0005246 (calcium channel regulator activity); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0005246 (calcium channel regulator activity); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,64,62,Oxyuranus scutellatus scutellatus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
C0HLB2,47769,Venom Kunitz-type family,68,,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,GO:0005615 (extracellular space); GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0015459 (potassium channel regulator activity); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,68,68,Pseudocerastes persicus,Chordata,Lepidosauria,Squamata,Viperidae,Pseudocerastes,Pseudocerastes persicus,terrestrial,terrestrial
Q6ITB1,8671,Venom Kunitz-type family,83,,Venom gland,,Disulfide bond,Disulfide bond:3,Yes,,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity); GO:0090729 (toxin activity),2: Evidence at transcript level,both,59,59,Pseudechis porphyriacus,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis porphyriacus,terrestrial,terrestrial
A5X2X1,8762,Venom Kunitz-type family,152,,Venom gland,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:6; Pyrrolidone carboxylic acid:1,Yes,,GO:0005615 (extracellular space); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005615 (extracellular space),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,128,128,Sistrurus catenatus edwardsi,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus catenatus,terrestrial,terrestrial
P31988,8727,Venom metalloproteinase (M12B) family,72,,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0090729 (toxin activity),,GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0090729 (toxin activity),1: Evidence at protein level,both,72,72,Bothrops cotiara,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops cotiara,terrestrial,terrestrial
P0DMH4,157549,Venom metalloproteinase (M12B) family,20,fragment,Venom,,Disulfide bond,Disulfide bond:2,,,GO:0005576 (extracellular region); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,20,20,Bothrops fonsecai,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops fonsecai,terrestrial,terrestrial
C0HJM5,1200835,Venom metalloproteinase (M12B) family,72,,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0035893 (suppression of platelet aggregation in another organism); GO:0005576 (extracellular region); GO:0090729 (toxin activity),GO:0035893 (suppression of platelet aggregation in another organism),GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,72,72,Cerrophidion sasai,Chordata,Lepidosauria,Squamata,Viperidae,Cerrophidion,Cerrophidion sasai,terrestrial,terrestrial
J9Z332,8729,Venom metalloproteinase (M12B) family,488,,Venom gland,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:10; Glycosylation:1,Yes,Yes,GO:0006508 (proteolysis); GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),GO:0006508 (proteolysis),GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),2: Evidence at transcript level,both,468,297,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
P0DW29,2782198,Venom metalloproteinase (M12B) family,37,fragment,Venom,,Disulfide bond,Disulfide bond:4,,,GO:0005576 (extracellular region); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,37,37,Crotalus morulus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus morulus,terrestrial,terrestrial
H9M5U4,8736,Venom metalloproteinase (M12B) family,61,fragment,Venom gland,,Disulfide bond,Disulfide bond:6,,,GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0090729 (toxin activity),,GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0090729 (toxin activity),2: Evidence at transcript level,both,61,61,Crotalus ruber ruber,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus ruber,terrestrial,terrestrial
C0HJM4,1043007,Venom metalloproteinase (M12B) family,71,,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0035893 (suppression of platelet aggregation in another organism); GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0090729 (toxin activity),GO:0035893 (suppression of platelet aggregation in another organism),GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0090729 (toxin activity),1: Evidence at protein level,both,71,71,Crotalus simus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus simus,terrestrial,terrestrial
C0HK50,1043006,Venom metalloproteinase (M12B) family,71,,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0007155 (cell adhesion); GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0090729 (toxin activity),GO:0007155 (cell adhesion),GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0090729 (toxin activity),1: Evidence at protein level,both,71,71,Crotalus tzabcan,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus tzabcan,terrestrial,terrestrial
P0DM77,36307,Venom metalloproteinase (M12B) family,48,,Venom,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,GO:0005576 (extracellular region); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,48,48,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
P21858,242054,Venom metalloproteinase (M12B) family,71,,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0005576 (extracellular region); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,71,71,Gloydius blomhoffii,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius blomhoffii,terrestrial,terrestrial
Q9DGH6,8714,Venom metalloproteinase (M12B) family,73,,Venom; Venom gland,"LD(50) is 400 mg/kg body weight in male mice and 600 mg/kg in female mice (intravenous). From the autopsies of test mice, hepatic congestion is found in dead mice, but the organs of surviving mice lacked any other abnormal indications.",Disulfide bond,Disulfide bond:6,,,GO:0001525 (angiogenesis); GO:0030154 (cell differentiation); GO:0005576 (extracellular region); GO:0090729 (toxin activity),GO:0001525 (angiogenesis); GO:0030154 (cell differentiation),GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,73,73,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P0DW30,2902644,Venom metalloproteinase (M12B) family,62,fragment,Venom,,Disulfide bond,Disulfide bond:6,,,GO:0005576 (extracellular region); GO:0090729 (toxin activity),,GO:0005576 (extracellular region),GO:0090729 (toxin activity),1: Evidence at protein level,both,62,62,Metlapilcoatlus mexicanus,Chordata,Lepidosauria,Squamata,Viperidae,Metlapilcoatlus,Metlapilcoatlus mexicanus,terrestrial,terrestrial
P0DM87,39682,Venom metalloproteinase (M12B) family,484,,Venom; Venom gland,,Disulfide bond; Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:10; Glycosylation:1; Pyrrolidone carboxylic acid:1,Yes,Yes,GO:0006508 (proteolysis); GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),GO:0006508 (proteolysis),GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,464,292,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
C5H5D2,8725,Venom metalloproteinase (M12B) family,423,,Venom gland,,Disulfide bond; Glycoprotein,Disulfide bond:17; Glycosylation:2,,,GO:0006915 (apoptotic process); GO:0006508 (proteolysis); GO:0005576 (extracellular region); GO:0005886 (plasma membrane); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),GO:0006915 (apoptotic process); GO:0006508 (proteolysis),GO:0005576 (extracellular region); GO:0005886 (plasma membrane),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity); GO:0090729 (toxin activity),2: Evidence at transcript level,both,423,423,Bothrops atrox,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox,terrestrial,terrestrial
