identifier,Protein families,Phylum,has_fragment,has_signal_peptide
Q3ZD74,Venom metalloproteinase (M12B) family,Chordata,yes,no
P84907,Venom metalloproteinase (M12B) family,Chordata,no,no
Q9I9R4,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q2EI26,Venom metalloproteinase (M12B) family,Chordata,no,yes
C0HM67,Venom metalloproteinase (M12B) family,Chordata,no,no
U3KRG1,Venom metalloproteinase (M12B) family,Chordata,no,no
P20165,Venom metalloproteinase (M12B) family,Chordata,no,no
B7U492,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DMH2,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DMH3,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DL29,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q8JJ51,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q7LZJ1,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DRC8,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C7X6,Venom metalloproteinase (M12B) family,Chordata,no,no
P0C7X7,Venom metalloproteinase (M12B) family,Chordata,no,no
P81630,Venom metalloproteinase (M12B) family,Chordata,no,no
P81631,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DM97,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6A9,Venom metalloproteinase (M12B) family,Chordata,no,no
P82466,Venom metalloproteinase (M12B) family,Chordata,no,no
P0C6A7,Venom metalloproteinase (M12B) family,Chordata,no,no
J3SBP9,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9PWJ0,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6A5,Venom metalloproteinase (M12B) family,Chordata,no,no
Q805F6,Venom metalloproteinase (M12B) family,Chordata,no,yes
P81743,Venom metalloproteinase (M12B) family,Chordata,no,no
P34182,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q8AWX7,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6B6,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DTB7,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C6E3,Venom metalloproteinase (M12B) family,Chordata,no,no
Q6T271,Venom metalloproteinase (M12B) family,Chordata,yes,no
P17495,Venom metalloproteinase (M12B) family,Chordata,no,no
C0L2T8,Venom metalloproteinase (M12B) family,Chordata,no,yes
C0HLL1,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q9IAB0,Venom metalloproteinase (M12B) family,Chordata,no,yes
P23323,Venom metalloproteinase (M12B) family,Chordata,no,no
Q4JCS1,Venom metalloproteinase (M12B) family,Chordata,no,no
Q4JCS0,Venom metalloproteinase (M12B) family,Chordata,no,no
Q1PBD1,Venom metalloproteinase (M12B) family,Chordata,no,yes
P17349,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90YA6,Venom metalloproteinase (M12B) family,Chordata,no,yes
P17347,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q7LZK1,Venom metalloproteinase (M12B) family,Chordata,no,no
Q7LZK0,Venom metalloproteinase (M12B) family,Chordata,no,no
P18619,Venom metalloproteinase (M12B) family,Chordata,no,yes
P62383,Venom metalloproteinase (M12B) family,Chordata,no,no
P62384,Venom metalloproteinase (M12B) family,Chordata,no,no
U5PZ28,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90220,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90221,Venom metalloproteinase (M12B) family,Chordata,yes,no
P14530,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90WC0,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q7LZI5,Venom metalloproteinase (M12B) family,Chordata,no,no
Q7LZT4,Venom metalloproteinase (M12B) family,Chordata,no,no
Q5XUW8,Venom metalloproteinase (M12B) family,Chordata,no,yes
A2CJE5,Venom metalloproteinase (M12B) family,Chordata,yes,no
P68520,Venom metalloproteinase (M12B) family,Chordata,no,no
A2CJE6,Venom metalloproteinase (M12B) family,Chordata,yes,no
P31981,Venom metalloproteinase (M12B) family,Chordata,no,no
P31982,Venom metalloproteinase (M12B) family,Chordata,no,no
P31985,Venom metalloproteinase (M12B) family,Chordata,no,no
P68521,Venom metalloproteinase (M12B) family,Chordata,no,no
P31986,Venom metalloproteinase (M12B) family,Chordata,no,no
P31984,Venom metalloproteinase (M12B) family,Chordata,no,no
P31987,Venom metalloproteinase (M12B) family,Chordata,no,no
P31990,Venom metalloproteinase (M12B) family,Chordata,no,no
P22827,Venom metalloproteinase (M12B) family,Chordata,no,no
P22828,Venom metalloproteinase (M12B) family,Chordata,no,no
Q98SP2,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q0NZX5,Venom metalloproteinase (M12B) family,Chordata,yes,no
P31989,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C6E4,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q0NZX6,Venom metalloproteinase (M12B) family,Chordata,yes,no
P83912,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q7ZZS9,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q98995,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q698K8,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C7A7,Venom metalloproteinase (M12B) family,Chordata,no,no
P0C7A8,Venom metalloproteinase (M12B) family,Chordata,no,no
Q9IAX6,Venom metalloproteinase (M12B) family,Chordata,yes,yes
O73795,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9YI19,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9PVK9,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6R5,Venom metalloproteinase (M12B) family,Chordata,no,no
Q14FJ4,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6R6,Venom metalloproteinase (M12B) family,Chordata,no,no
E9NW26,Venom metalloproteinase (M12B) family,Chordata,no,yes
E9NW27,Venom metalloproteinase (M12B) family,Chordata,no,yes
E9NW28,Venom metalloproteinase (M12B) family,Chordata,yes,yes
P0C6R7,Venom metalloproteinase (M12B) family,Chordata,no,no
Q805F4,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C6R8,Venom metalloproteinase (M12B) family,Chordata,no,no
P30403,Venom metalloproteinase (M12B) family,Chordata,no,yes
O93516,Venom metalloproteinase (M12B) family,Chordata,yes,no
O93515,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q7SZE0,Venom metalloproteinase (M12B) family,Chordata,no,yes
O57413,Venom metalloproteinase (M12B) family,Chordata,no,yes
P15503,Venom metalloproteinase (M12B) family,Chordata,no,yes
P22826,Venom metalloproteinase (M12B) family,Chordata,no,no
P0C6S4,Venom metalloproteinase (M12B) family,Chordata,no,no
P21859,Venom metalloproteinase (M12B) family,Chordata,no,no
Q7SZD9,Venom metalloproteinase (M12B) family,Chordata,no,yes
C9E1S1,Venom metalloproteinase (M12B) family,Chordata,no,yes
C9E1R7,Venom metalloproteinase (M12B) family,Chordata,no,yes
C9E1R9,Venom metalloproteinase (M12B) family,Chordata,no,yes
P16338,Venom metalloproteinase (M12B) family,Chordata,no,no
P17497,Venom metalloproteinase (M12B) family,Chordata,no,no
Q801Z4,Venom metalloproteinase (M12B) family,Chordata,no,no
Q072L5,Venom metalloproteinase (M12B) family,Chordata,no,yes
P18618,Venom metalloproteinase (M12B) family,Chordata,no,no
P31988,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DMH4,Venom metalloproteinase (M12B) family,Chordata,yes,no
C0HJM5,Venom metalloproteinase (M12B) family,Chordata,no,no
J9Z332,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DW29,Venom metalloproteinase (M12B) family,Chordata,yes,no
H9M5U4,Venom metalloproteinase (M12B) family,Chordata,yes,no
C0HJM4,Venom metalloproteinase (M12B) family,Chordata,no,no
C0HK50,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DM77,Venom metalloproteinase (M12B) family,Chordata,no,no
P21858,Venom metalloproteinase (M12B) family,Chordata,no,no
Q9DGH6,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DW30,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DM87,Venom metalloproteinase (M12B) family,Chordata,no,yes
C5H5D2,Venom metalloproteinase (M12B) family,Chordata,no,no
C5H5D1,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q076D1,Venom metalloproteinase (M12B) family,Chordata,no,no
C5H5D5,Venom metalloproteinase (M12B) family,Chordata,no,no
J3S829,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DM89,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DM90,Venom metalloproteinase (M12B) family,Chordata,no,no
J3SDW6,Venom metalloproteinase (M12B) family,Chordata,no,yes
C5H5D3,Venom metalloproteinase (M12B) family,Chordata,yes,no
C5H5D6,Venom metalloproteinase (M12B) family,Chordata,no,no
C5H5D4,Venom metalloproteinase (M12B) family,Chordata,yes,no
J3S830,Venom metalloproteinase (M12B) family,Chordata,no,yes
F8S108,Venom metalloproteinase (M12B) family,Chordata,no,yes
F8RKW1,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q8QG88,Venom metalloproteinase (M12B) family,Chordata,no,yes
J3SDW8,Venom metalloproteinase (M12B) family,Chordata,no,yes
F8RKW0,Venom metalloproteinase (M12B) family,Chordata,no,yes
F8RKV9,Venom metalloproteinase (M12B) family,Chordata,no,yes
A2TK72,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q92043,Venom metalloproteinase (M12B) family,Chordata,yes,no
O42138,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9W6M5,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DJJ1,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q1PS45,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DJH4,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DJH2,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C6R9,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DM46,Venom metalloproteinase (M12B) family,Chordata,yes,no
D5LMJ3,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DJE2,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q0NZY0,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q1PHZ4,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q0NZX9,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q0NZX8,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q0NZX7,Venom metalloproteinase (M12B) family,Chordata,yes,no
P84035,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q8UVG0,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C7B1,Venom metalloproteinase (M12B) family,Chordata,yes,no
O93523,Venom metalloproteinase (M12B) family,Chordata,no,yes
P22028,Venom metalloproteinase (M12B) family,Chordata,yes,no
D6PXE8,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9PRP9,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C7N3,Venom metalloproteinase (M12B) family,Chordata,yes,no
P86536,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q7LZ61,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q7T046,Venom metalloproteinase (M12B) family,Chordata,no,yes
A2CJE4,Venom metalloproteinase (M12B) family,Chordata,yes,no
B8K1W0,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DJH5,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q2UXR0,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q2UXQ5,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q6X1T6,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q90495,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C8I7,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C6E8,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q9PSN7,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q90ZI3,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q98UF9,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0C7B0,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q8AWI5,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q8JIR2,Venom metalloproteinase (M12B) family,Chordata,no,yes
P20164,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90Y44,Venom metalloproteinase (M12B) family,Chordata,no,no
D3TTC2,Venom metalloproteinase (M12B) family,Chordata,no,yes
P30431,Venom metalloproteinase (M12B) family,Chordata,yes,no
D3TTC1,Venom metalloproteinase (M12B) family,Chordata,no,yes
P82942,Venom metalloproteinase (M12B) family,Chordata,no,no
P86092,Venom metalloproteinase (M12B) family,Chordata,yes,no
C0LZJ5,Venom metalloproteinase (M12B) family,Chordata,no,no
P0DJ87,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q10749,Venom metalloproteinase (M12B) family,Chordata,no,yes
P81797,Venom metalloproteinase (M12B) family,Chordata,yes,no
P85005,Venom metalloproteinase (M12B) family,Chordata,yes,no
O93517,Venom metalloproteinase (M12B) family,Chordata,yes,no
O93518,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q3HTN1,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q3HTN2,Venom metalloproteinase (M12B) family,Chordata,no,yes
A2CJE2,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q2LD49,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9DGB9,Venom metalloproteinase (M12B) family,Chordata,no,yes
C9E1S0,Venom metalloproteinase (M12B) family,Chordata,no,yes
C9E1R8,Venom metalloproteinase (M12B) family,Chordata,no,yes
A4PBQ9,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q4VM08,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q90282,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q4VM07,Venom metalloproteinase (M12B) family,Chordata,no,yes
A2CJE3,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DKR0,Venom metalloproteinase (M12B) family,Chordata,yes,no
A8QL48,Venom metalloproteinase (M12B) family,Chordata,yes,yes
A8QL49,Venom metalloproteinase (M12B) family,Chordata,no,yes
D8VNS0,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q2QA02,Venom metalloproteinase (M12B) family,Chordata,no,yes
C0HL97,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DJ43,Venom metalloproteinase (M12B) family,Chordata,yes,no
A8QL59,Venom metalloproteinase (M12B) family,Chordata,no,yes
Q9PVK7,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DJJ4,Venom metalloproteinase (M12B) family,Chordata,yes,no
A3R0T9,Venom metalloproteinase (M12B) family,Chordata,no,yes
P0DM88,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0DJ44,Venom metalloproteinase (M12B) family,Chordata,yes,no
A0A0B4U9L8,Venom metalloproteinase (M12B) family,Chordata,no,yes
R4NNL0,Venom metalloproteinase (M12B) family,Chordata,no,yes
V5TBK6,Venom metalloproteinase (M12B) family,Chordata,no,yes
A0A6B7FMR5,Venom metalloproteinase (M12B) family,Chordata,no,yes
B5AJT2,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
B5AJT3,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
B5AJT4,Venom metalloproteinase (M12B) family,Arthropoda,no,no
P0DJH3,Venom metalloproteinase (M12B) family,Chordata,yes,no
U6BLN5,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
V9Z7R6,Venom metalloproteinase (M12B) family,Arthropoda,no,no
V9Z548,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
P86392,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
V9ZAY0,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
V9ZAX6,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
V9Z9A3,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
P85975,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
A0A1E1WVX2,Venom metalloproteinase (M12B) family,Arthropoda,no,yes
P0C8X4,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
P20416,Venom metalloproteinase (M12B) family,Chordata,yes,no
Q9PS48,Venom metalloproteinase (M12B) family,Chordata,yes,no
P0C6S6,Venom metalloproteinase (M12B) family,Chordata,yes,no
P85103,Venom metalloproteinase (M12B) family,Chordata,yes,no
P85006,Venom metalloproteinase (M12B) family,Chordata,yes,no
P85842,Venom metalloproteinase (M12B) family,Arthropoda,yes,no
Q71QJ3,Peptidase S1 family,Chordata,no,yes
Q71QJ0,Peptidase S1 family,Chordata,no,yes
Q71QI5,Peptidase S1 family,Chordata,no,yes
Q71QI4,Peptidase S1 family,Chordata,no,yes
Q71QJ2,Peptidase S1 family,Chordata,no,yes
Q71QH5,Peptidase S1 family,Chordata,no,yes
Q71QJ1,Peptidase S1 family,Chordata,no,yes
Q71QI8,Peptidase S1 family,Chordata,no,yes
Q71QI7,Peptidase S1 family,Chordata,no,yes
Q5W960,Peptidase S1 family,Chordata,no,yes
Q71QI1,Peptidase S1 family,Chordata,no,yes
B0FXM1,Peptidase S1 family,Chordata,no,yes
Q71QH6,Peptidase S1 family,Chordata,no,yes
Q5W959,Peptidase S1 family,Chordata,no,yes
B0FXM2,Peptidase S1 family,Chordata,no,yes
Q71QH9,Peptidase S1 family,Chordata,no,yes
B0FXM3,Peptidase S1 family,Chordata,no,yes
P0DJG3,Peptidase S1 family,Chordata,yes,no
P81824,Peptidase S1 family,Chordata,yes,no
Q2PQJ3,Peptidase S1 family,Chordata,no,no
P0DJE9,Peptidase S1 family,Chordata,no,no
P0DJF1,Peptidase S1 family,Chordata,yes,no
A8QL57,Peptidase S1 family,Chordata,yes,yes
O13059,Peptidase S1 family,Chordata,no,yes
J3S3W5,Peptidase S1 family,Chordata,no,yes
Q8QHK3,Peptidase S1 family,Chordata,no,yes
P0DKX2,Peptidase S1 family,Chordata,yes,no
A0A0S4FKT4,Peptidase S1 family,Chordata,no,no
P86530,Peptidase S1 family,Chordata,yes,no
Q9I8X2,Peptidase S1 family,Chordata,no,yes
P81176,Peptidase S1 family,Chordata,no,no
P85109,Peptidase S1 family,Chordata,no,no
Q9YGJ2,Peptidase S1 family,Chordata,no,yes
Q91053,Peptidase S1 family,Chordata,no,yes
E0Y418,Peptidase S1 family,Chordata,no,yes
A8QL53,Peptidase S1 family,Chordata,yes,yes
A8QL56,Peptidase S1 family,Chordata,no,yes
P20005,Peptidase S1 family,Chordata,yes,no
P84788,Peptidase S1 family,Chordata,no,no
P05620,Peptidase S1 family,Chordata,no,yes
Q91507,Peptidase S1 family,Chordata,no,yes
A7LAC6,Peptidase S1 family,Chordata,no,yes
Q58G94,Peptidase S1 family,Chordata,no,no
P0DL26,Peptidase S1 family,Chordata,yes,no
Q9PSN3,Peptidase S1 family,Chordata,no,no
P82981,Peptidase S1 family,Chordata,no,no
O13069,Peptidase S1 family,Chordata,no,yes
J3S833,Peptidase S1 family,Chordata,no,yes
Q8QHK2,Peptidase S1 family,Chordata,no,yes
P0DKX3,Peptidase S1 family,Chordata,yes,no
C0HJR6,Peptidase S1 family,Chordata,yes,no
P86531,Peptidase S1 family,Chordata,yes,no
P0DJG7,Peptidase S1 family,Chordata,yes,no
Q9YGI6,Peptidase S1 family,Chordata,no,yes
P0C590,Peptidase S1 family,Chordata,yes,no
C0HLA1,Peptidase S1 family,Chordata,yes,no
P0C578,Peptidase S1 family,Chordata,yes,no
P84787,Peptidase S1 family,Chordata,no,no
O13057,Peptidase S1 family,Chordata,no,yes
Q9DF67,Peptidase S1 family,Chordata,no,yes
Q91508,Peptidase S1 family,Chordata,no,yes
A7LAC7,Peptidase S1 family,Chordata,no,yes
Q71QI2,Peptidase S1 family,Chordata,no,yes
Q9PTU8,Peptidase S1 family,Chordata,no,yes
O13063,Peptidase S1 family,Chordata,no,yes
Q9PRW2,Peptidase S1 family,Chordata,yes,no
C0HK19,Peptidase S1 family,Chordata,yes,no
Q9I8X0,Peptidase S1 family,Chordata,no,yes
C0HLA2,Peptidase S1 family,Chordata,yes,no
E0Y420,Peptidase S1 family,Chordata,no,yes
O13058,Peptidase S1 family,Chordata,no,yes
Q9DF66,Peptidase S1 family,Chordata,no,yes
Q91509,Peptidase S1 family,Chordata,no,yes
P0DL27,Peptidase S1 family,Chordata,yes,no
P0DJF0,Peptidase S1 family,Chordata,yes,no
Q7LZF4,Peptidase S1 family,Chordata,yes,no
J3SDX0,Peptidase S1 family,Chordata,no,yes
C0HK18,Peptidase S1 family,Chordata,yes,no
P86532,Peptidase S1 family,Chordata,yes,no
Q9I8W9,Peptidase S1 family,Chordata,no,yes
C0HLA3,Peptidase S1 family,Chordata,yes,no
Q91510,Peptidase S1 family,Chordata,no,yes
Q8AY78,Peptidase S1 family,Chordata,no,yes
F8S116,Peptidase S1 family,Chordata,no,yes
Q91511,Peptidase S1 family,Chordata,no,yes
Q71QI3,Peptidase S1 family,Chordata,no,yes
Q9DG83,Peptidase S1 family,Chordata,no,yes
Q9DG84,Peptidase S1 family,Chordata,no,yes
J3S835,Peptidase S1 family,Chordata,no,yes
J3RYA3,Peptidase S1 family,Chordata,no,yes
Q9PRW4,Peptidase S1 family,Chordata,yes,no
Q9PRW3,Peptidase S1 family,Chordata,yes,no
Q9PRM8,Peptidase S1 family,Chordata,yes,no
E5L0E3,Peptidase S1 family,Chordata,no,yes
P0CJ41,Peptidase S1 family,Chordata,no,yes
P0DJF4,Peptidase S1 family,Chordata,yes,no
P81661,Peptidase S1 family,Chordata,no,no
P81038,Peptidase S1 family,Chordata,yes,no
P18964,Peptidase S1 family,Chordata,no,no
Q9YGS1,Peptidase S1 family,Chordata,yes,no
Q8JH85,Peptidase S1 family,Chordata,no,yes
E0Y419,Peptidase S1 family,Chordata,no,yes
P0CG03,Peptidase S1 family,Chordata,no,yes
O13061,Peptidase S1 family,Chordata,no,yes
J3S832,Peptidase S1 family,Chordata,no,yes
E5L0E4,Peptidase S1 family,Chordata,no,yes
Q9PT51,Peptidase S1 family,Chordata,no,no
Q7LZF5,Peptidase S1 family,Chordata,yes,no
P33588,Peptidase S1 family,Chordata,yes,no
P09872,Peptidase S1 family,Chordata,no,no
E5L0E6,Peptidase S1 family,Chordata,no,yes
P80899,Peptidase S1 family,Chordata,yes,no
P18692,Peptidase S1 family,Chordata,yes,no
F8S114,Peptidase S1 family,Chordata,no,yes
O13062,Peptidase S1 family,Chordata,no,yes
J3RY93,Peptidase S1 family,Chordata,no,yes
P0DJF6,Peptidase S1 family,Chordata,no,yes
P0DJE8,Peptidase S1 family,Chordata,yes,no
J3SBQ3,Peptidase S1 family,Chordata,no,yes
Q7SZE2,Peptidase S1 family,Chordata,no,no
Q7LZF6,Peptidase S1 family,Chordata,yes,no
O42207,Peptidase S1 family,Chordata,no,yes
J3SDW9,Peptidase S1 family,Chordata,no,yes
P26324,Peptidase S1 family,Chordata,no,no
P47797,Peptidase S1 family,Chordata,no,yes
Q9PT41,Peptidase S1 family,Chordata,no,yes
P04971,Peptidase S1 family,Chordata,no,yes
Q9PS28,Peptidase S1 family,Chordata,yes,no
Q9PRP4,Peptidase S1 family,Chordata,yes,no
P33589,Peptidase S1 family,Chordata,no,no
P0C5B4,Peptidase S1 family,Chordata,no,yes
P0C577,Peptidase S1 family,Chordata,yes,no
P18965,Peptidase S1 family,Chordata,no,yes
Q8UVX1,Peptidase S1 family,Chordata,no,yes
Q6T6S7,Peptidase S1 family,Chordata,no,yes
Q9DF68,Peptidase S1 family,Chordata,no,yes
Q8AY82,Peptidase S1 family,Chordata,no,yes
A0A1I9KNP0,Peptidase S1 family,Chordata,no,yes
D8MIA0,Peptidase S1 family,Chordata,yes,yes
Q9YGJ9,Peptidase S1 family,Chordata,no,yes
Q9PT40,Peptidase S1 family,Chordata,no,yes
D8MIA1,Peptidase S1 family,Chordata,yes,yes
Q71QJ4,Peptidase S1 family,Chordata,no,yes
Q71QI0,Peptidase S1 family,Chordata,no,yes
O13060,Peptidase S1 family,Chordata,no,yes
Q5MCS0,Peptidase S1 family,Chordata,no,yes
Q5W958,Peptidase S1 family,Chordata,no,yes
Q7T229,Peptidase S1 family,Chordata,no,yes
P0CV90,Peptidase S1 family,Chordata,yes,no
B0ZT25,Peptidase S1 family,Chordata,no,yes
I4CHP3,Peptidase S1 family,Chordata,no,no
P0DMU1,Peptidase S1 family,Chordata,yes,no
P0DMU0,Peptidase S1 family,Chordata,yes,no
P0DJG5,Peptidase S1 family,Chordata,yes,no
Q072L6,Peptidase S1 family,Chordata,no,yes
P0DJ86,Peptidase S1 family,Chordata,no,no
Q802F0,Peptidase S1 family,Chordata,no,yes
E5L0E5,Peptidase S1 family,Chordata,no,yes
Q9YGJ8,Peptidase S1 family,Chordata,no,yes
Q27J47,Peptidase S1 family,Chordata,no,yes
P0DJF5,Peptidase S1 family,Chordata,no,yes
Q91516,Peptidase S1 family,Chordata,no,yes
O93421,Peptidase S1 family,Chordata,no,no
Q7SYF1,Peptidase S1 family,Chordata,no,yes
Q9I8X1,Peptidase S1 family,Chordata,no,yes
P0DJF7,Peptidase S1 family,Chordata,yes,no
Q71QH7,Peptidase S1 family,Chordata,no,yes
P86497,Peptidase S1 family,Chordata,yes,no
D8MIA2,Peptidase S1 family,Chordata,yes,yes
D8MIA3,Peptidase S1 family,Chordata,yes,yes
Q8UUK2,Peptidase S1 family,Chordata,no,yes
Q8AY80,Peptidase S1 family,Chordata,no,yes
Q8AY79,Peptidase S1 family,Chordata,no,yes
Q9PTL3,Peptidase S1 family,Chordata,no,yes
Q6T5L0,Peptidase S1 family,Chordata,no,no
O73800,Peptidase S1 family,Chordata,no,yes
Q8AY81,Peptidase S1 family,Chordata,no,yes
Q7SZE1,Peptidase S1 family,Chordata,no,yes
P81882,Peptidase S1 family,Chordata,yes,no
