identifier,Protein families,Fragment,Phylum,Habitat,Class,Order
P61790,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P0DM69,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCV9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q76DT2,,,Cnidaria,marine,Anthozoa,Actiniaria
P58911,,,Cnidaria,marine,Anthozoa,Actiniaria
P58912,,,Cnidaria,marine,Anthozoa,Actiniaria
B6DCW0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
C0HJH6,,,Arthropoda,terrestrial,Insecta,Hymenoptera
P0DL36,Other,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
B6DCW1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCW9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0CF05,,,Arthropoda,terrestrial,Insecta,Hymenoptera
B6DCX2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCX9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCZ9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD00,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD01,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DMZ3,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P0DMZ4,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P0DMZ5,Other,fragment,Cnidaria,marine,Anthozoa,Actiniaria
P0DMZ6,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P0DMZ7,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P86466,Other,fragment,Cnidaria,marine,Anthozoa,Actiniaria
P86465,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P86467,Other,fragment,Cnidaria,marine,Anthozoa,Actiniaria
P69929,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P0C7W7,Other,,Cnidaria,marine,Anthozoa,Actiniaria
R4ZCU1,Other,,Cnidaria,marine,Anthozoa,Actiniaria
B6DD03,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD04,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD05,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD06,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q4LCT3,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
V9QF69,,,Arthropoda,terrestrial,Arachnida,Araneae
V9QFH5,,,Arthropoda,terrestrial,Arachnida,Araneae
P49125,,,Arthropoda,terrestrial,Arachnida,Araneae
Q4LCS9,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q4LCS8,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q4LCS7,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
V9QFG7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
V9QEI7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q4U4N3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
V9QFH8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD02,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q4LCT2,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q4LCT1,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q4LCT0,Other,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q8T3S6,,,Arthropoda,terrestrial,Arachnida,Araneae
V9QFG9,,,Arthropoda,terrestrial,Arachnida,Araneae
V9QER4,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4U2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4U5,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4W1,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4W0,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4V9,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4U4,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4U3,,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Y4Y5,,,Arthropoda,terrestrial,Arachnida,Araneae
P31328,,,Arthropoda,terrestrial,Arachnida,Araneae
B3A0P0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWY4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0C2A1,,fragment,Arthropoda,terrestrial,Arachnida,Scorpiones
B6DD10,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0C2A2,,fragment,Arthropoda,terrestrial,Arachnida,Scorpiones
P0C2A3,,fragment,Arthropoda,terrestrial,Arachnida,Scorpiones
B6DD07,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD08,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD09,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD11,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD12,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIV1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD13,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD14,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD15,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD16,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD17,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD18,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT0,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT1,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWS6,Spider toxin CSTX superfamily,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B3EWS7,Spider toxin CSTX superfamily,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B3EWS8,Spider toxin CSTX superfamily,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B3EWS9,,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT2,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT3,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT4,,,Arthropoda,terrestrial,Arachnida,Araneae
P83619,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83620,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83621,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83622,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P81694,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
P15967,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT5,,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWT9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P84015,,,Arthropoda,terrestrial,Arachnida,Araneae
P84000,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWX1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWS5,Spider toxin CSTX superfamily,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P58604,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
Q8MTX1,,,Arthropoda,terrestrial,Arachnida,Araneae
P14531,Other,,Cnidaria,marine,Anthozoa,Actiniaria
P49127,Other,,Cnidaria,marine,Anthozoa,Actiniaria
B6DD19,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD20,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD21,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD22,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD23,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD24,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD25,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD26,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD27,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD28,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DL38,,,Arthropoda,terrestrial,Arachnida,Araneae
P83258,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P01478,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P13494,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0C1R3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD34,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD35,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD36,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD37,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD38,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD39,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD40,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD41,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD42,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD43,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD44,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD45,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD46,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD47,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD48,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD49,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P85266,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B6DD50,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD51,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P85272,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85034,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85033,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85270,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85276,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85267,,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85274,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85275,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85271,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P0C201,,,Arthropoda,terrestrial,Arachnida,Araneae
P0C202,,,Arthropoda,terrestrial,Arachnida,Araneae
P85262,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85269,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
B6DD52,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD53,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P84836,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P84835,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P84837,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P58305,,fragment,Cnidaria,marine,Anthozoa,Actiniaria
B6DD54,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P68424,,,Arthropoda,terrestrial,Arachnida,Araneae
P56676,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P82959,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P82960,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q86C49,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P61103,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P83303,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P61104,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P68420,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P68421,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P68422,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P68423,,,Arthropoda,terrestrial,Arachnida,Araneae
P60975,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P85505,,,Arthropoda,terrestrial,Arachnida,Araneae
P85506,,,Arthropoda,terrestrial,Arachnida,Araneae
C0HJK5,,,Arthropoda,terrestrial,Arachnida,Araneae
P56852,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P56853,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P58425,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P58426,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P58427,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD55,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P55816,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P55817,Other,,Arthropoda,terrestrial,Arachnida,Araneae
O46166,Other,,Arthropoda,terrestrial,Arachnida,Araneae
O46167,Other,,Arthropoda,terrestrial,Arachnida,Araneae
O46168,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P49126,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD56,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD57,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD58,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P61791,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD60,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD61,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DD62,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B6DCY1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
I6RU32,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6R1R9,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S3A0,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6RU46,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6RA73,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6RA66,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S7G9,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6R1R7,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S394,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6RA71,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S7H3,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S7G5,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
Q86C51,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P0CC18,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0CC19,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P17727,Other,,Arthropoda,terrestrial,Arachnida,Araneae
C0HJM7,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P61506,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS0,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS1,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS2,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS3,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS4,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS5,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS6,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3FIS7,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
P0CH71,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
O18424,Other,,Annelida,terrestrial,Clitellata,Crassiclitellata
O18425,Other,,Annelida,terrestrial,Clitellata,Crassiclitellata
Q3LX99,Other,,Annelida,terrestrial,Clitellata,Crassiclitellata
Q5Q114,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q5Q113,Other,,Arthropoda,terrestrial,Arachnida,Araneae
A3F7X1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
O18423,Other,,Annelida,terrestrial,Clitellata,Crassiclitellata
P86399,,,Arthropoda,terrestrial,Arachnida,Scorpiones
P85235,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH3,,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WG7,,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WG6,,,Arthropoda,terrestrial,Arachnida,Araneae
P85263,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
Q75WG5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P85265,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P0C2V1,,,Arthropoda,terrestrial,Arachnida,Araneae
P0C2V2,,,Arthropoda,terrestrial,Arachnida,Araneae
P0DMD2,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P85273,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85268,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P85264,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P0CI24,Conotoxin M superfamily,,Mollusca,marine,Gastropoda,Neogastropoda
P85277,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P83557,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83558,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83559,,,Arthropoda,terrestrial,Arachnida,Araneae
P83560,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83561,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P83562,,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH6,,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH5,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH4,,,Arthropoda,terrestrial,Arachnida,Araneae
P60272,Other,,Arthropoda,terrestrial,Arachnida,Araneae
D5J6X1,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
I6R1R5,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6S390,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
I6RU37,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P36990,,,Arthropoda,terrestrial,Arachnida,Araneae
P36985,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P36986,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P36987,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P36988,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DL80,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DL79,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P49267,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P85497,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P61230,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P60514,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P20798,,,Arthropoda,terrestrial,Arachnida,Other
I6S3A5,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P85504,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P61231,Other,,Arthropoda,terrestrial,Arachnida,Araneae
I6R1S1,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P49268,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DMD9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
I6RU51,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P49269,Other,,Arthropoda,terrestrial,Arachnida,Araneae
I6RA76,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P36983,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P49266,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
I6S7I0,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P49270,Other,,Arthropoda,terrestrial,Arachnida,Araneae
I6R1S4,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P49271,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P36984,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
I6S3A9,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P49272,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P36989,,,Arthropoda,terrestrial,Arachnida,Araneae
P0DMD3,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
P0DMD4,,,Arthropoda,terrestrial,Chilopoda,Scolopendromorpha
Q07338,,,Arthropoda,terrestrial,Arachnida,Other
P34079,,,Arthropoda,terrestrial,Arachnida,Araneae
C0HJB1,,,Cnidaria,marine,Anthozoa,Actiniaria
P86269,,,Arthropoda,terrestrial,Arachnida,Araneae
P83480,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWH0,Spider toxin CSTX superfamily,,Arthropoda,terrestrial,Arachnida,Araneae
P83476,Other,,Arthropoda,terrestrial,Arachnida,Araneae
Q75WH1,Other,fragment,Arthropoda,terrestrial,Arachnida,Araneae
P61233,,,Arthropoda,terrestrial,Arachnida,Araneae
P61232,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DL75,,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU6,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P0DJ08,,,Arthropoda,terrestrial,Arachnida,Scorpiones
B3EWV5,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV8,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV9,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW1,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWU7,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWW2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWV0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWX0,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWX2,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWX3,Other,,Arthropoda,terrestrial,Arachnida,Araneae
B3EWX4,Other,,Arthropoda,terrestrial,Arachnida,Araneae
P68426,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
A3F7X2,,,Arthropoda,terrestrial,Arachnida,Araneae
P61792,Huwentoxin-1 family,,Arthropoda,terrestrial,Arachnida,Araneae
L0G8Z2,,,Arthropoda,terrestrial,Arachnida,Scorpiones
L0GCW8,,,Arthropoda,terrestrial,Arachnida,Scorpiones
Q7M3P1,,fragment,Arthropoda,terrestrial,Arachnida,Araneae
