identifier,Protein families,Phylum,has_fragment,has_signal_peptide
P49125,Other,Arthropoda,no,yes
Q4LCS9,Other,Arthropoda,no,yes
Q4LCS8,Other,Arthropoda,no,yes
Q4LCS7,Other,Arthropoda,no,yes
P0DPZ0,Other,Arthropoda,no,yes
P0DPY8,Other,Arthropoda,no,yes
P0DPV1,Other,Arthropoda,no,yes
P0DPY5,Other,Arthropoda,no,yes
V9QFG7,Other,Arthropoda,no,yes
V9QEI7,Other,Arthropoda,no,yes
Q4U4N3,Other,Arthropoda,no,yes
V9QFH8,Other,Arthropoda,no,yes
B6DD02,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
P0DPZ1,Other,Arthropoda,no,yes
P0DPY6,Other,Arthropoda,no,yes
Q4LCT2,Other,Arthropoda,no,yes
Q4LCT1,Other,Arthropoda,no,yes
Q4LCT0,Other,Arthropoda,no,yes
Q8T3S6,,Arthropoda,no,no
V9QFG9,Other,Arthropoda,no,yes
V9QER4,Other,Arthropoda,no,yes
Q5Y4U2,Other,Arthropoda,no,yes
Q5Y4U5,Other,Arthropoda,no,yes
Q5Y4W1,Other,Arthropoda,no,yes
Q5Y4W0,,Arthropoda,no,yes
Q5Y4V9,Other,Arthropoda,no,yes
Q5Y4U3,Other,Arthropoda,no,yes
Q5Y4Y5,Other,Arthropoda,no,yes
P31328,Other,Arthropoda,no,no
B3A0P0,Other,Arthropoda,no,no
P0C2A1,Other,Arthropoda,yes,no
B6DD10,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B3EWN0,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DPZ5,Other,Arthropoda,no,yes
P0DQA3,Other,Arthropoda,no,yes
P0DPZ3,Other,Arthropoda,no,yes
P0DQA4,Other,Arthropoda,no,yes
B3EWN1,Other,Arthropoda,no,no
P0DPZ6,Other,Arthropoda,no,yes
P0DPU4,Other,Arthropoda,no,yes
P0DPZ4,Other,Arthropoda,no,yes
P0DPZ7,Other,Arthropoda,no,yes
P0DQA5,Other,Arthropoda,no,yes
P0DPZ8,Other,Arthropoda,no,yes
I6S7G5,Other,Arthropoda,no,yes
P0DPZ9,Other,Arthropoda,no,yes
P0DQA0,Other,Arthropoda,yes,no
P0DQA1,Other,Arthropoda,no,yes
P0DQA2,Other,Arthropoda,no,yes
P0C2A2,,Arthropoda,yes,no
P0C2A3,,Arthropoda,yes,no
B6DD07,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DD08,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DD09,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DD11,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DD12,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B3FIV1,Other,Arthropoda,no,yes
B6DD13,Other,Arthropoda,no,yes
B6DD14,Other,Arthropoda,no,yes
B6DD15,Other,Arthropoda,no,yes
B6DD16,Other,Arthropoda,no,yes
B6DD17,Other,Arthropoda,no,yes
B6DD18,Other,Arthropoda,no,yes
B3EWT0,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B3EWT1,Neurotoxin 19 (CSTX) family,Arthropoda,no,no
B3EWS6,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
P83919,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B3EWS7,Neurotoxin 19 (CSTX) family,Arthropoda,yes,no
B3EWS8,Neurotoxin 19 (CSTX) family,Arthropoda,yes,no
B3EWS9,Other,Arthropoda,yes,no
P83619,Other,Arthropoda,no,no
P0DQA8,Other,Arthropoda,no,yes
P0DQA7,Other,Arthropoda,no,yes
P0DQA6,Other,Arthropoda,no,yes
P83620,Other,Arthropoda,no,no
P83621,Other,Arthropoda,no,no
P83622,Other,Arthropoda,no,no
P81694,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
P15967,Other,Arthropoda,no,no
B3EWT5,Other,Arthropoda,no,no
B3EWT6,Other,Arthropoda,no,no
B3EWT7,Other,Arthropoda,no,no
B3EWT8,Other,Arthropoda,no,no
B3EWT9,Other,Arthropoda,no,no
B3EWU0,Other,Arthropoda,no,no
B3EWV1,Other,Arthropoda,no,no
B3EWV2,Other,Arthropoda,no,no
B3EWV3,Other,Arthropoda,no,no
B3EWV4,Other,Arthropoda,no,no
B3EWV6,Other,Arthropoda,no,no
B3EWV7,Other,Arthropoda,no,no
B3EWU9,Other,Arthropoda,no,no
P84015,Other,Arthropoda,no,no
B3EWW5,Other,Arthropoda,no,no
B3EWW6,Other,Arthropoda,no,no
B3EWW7,Other,Arthropoda,no,no
B3EWW8,Other,Arthropoda,no,no
B3EWW9,Other,Arthropoda,no,no
B3EWX1,Other,Arthropoda,no,no
B3EWW3,Other,Arthropoda,no,no
B3EWW4,Other,Arthropoda,no,no
B3EWS5,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
P58604,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
Q8MTX1,Other,Arthropoda,no,yes
P14531,Other,Cnidaria,no,yes
P49127,Other,Cnidaria,no,yes
B6DD19,Other,Arthropoda,no,yes
B6DD20,Other,Arthropoda,no,yes
B6DD21,Other,Arthropoda,no,yes
B6DD22,Other,Arthropoda,no,yes
B6DD23,Other,Arthropoda,no,yes
B6DD24,Other,Arthropoda,no,yes
B6DD25,Other,Arthropoda,no,yes
B6DD26,Other,Arthropoda,no,yes
B6DD27,Other,Arthropoda,no,yes
B6DD28,Other,Arthropoda,no,yes
P0DQB2,Other,Arthropoda,no,yes
P0DQA9,Other,Arthropoda,no,yes
P0DQB1,Other,Arthropoda,no,yes
P0DQB0,Other,Arthropoda,no,yes
I6S390,Other,Arthropoda,no,yes
I6RU37,Other,Arthropoda,no,yes
P0DPC2,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P83258,Other,Arthropoda,no,no
P01478,Other,Arthropoda,no,no
B6DD34,Other,Arthropoda,no,yes
B6DD35,Other,Arthropoda,no,yes
B6DD36,Other,Arthropoda,no,yes
B6DD37,Other,Arthropoda,no,yes
B6DD38,Other,Arthropoda,no,yes
B6DD39,Other,Arthropoda,no,yes
P0DQB4,Other,Arthropoda,no,yes
P0DQB5,Other,Arthropoda,no,yes
P0DQB3,Other,Arthropoda,no,yes
B6DD40,Other,Arthropoda,no,yes
B6DD41,Other,Arthropoda,no,yes
B6DD42,Other,Arthropoda,no,yes
B6DD43,Other,Arthropoda,no,yes
B6DD44,Other,Arthropoda,no,yes
B6DD45,Other,Arthropoda,no,yes
B6DD46,Other,Arthropoda,no,yes
B6DD47,Other,Arthropoda,no,yes
B6DD48,Other,Arthropoda,no,yes
B6DD49,Other,Arthropoda,no,yes
B6DD50,Other,Arthropoda,no,yes
B6DD51,Other,Arthropoda,no,yes
P0DQB9,Other,Arthropoda,no,yes
P0DQH1,Other,Arthropoda,no,yes
P0DQB7,Other,Arthropoda,no,yes
P0DQB8,Other,Arthropoda,no,yes
P0DQB6,Other,Arthropoda,no,yes
A0A2L0ART2,Other,Arthropoda,no,yes
P85272,Other,Arthropoda,yes,no
P85034,Other,Arthropoda,yes,no
P85033,Other,Arthropoda,yes,no
P0DQC0,Other,Arthropoda,no,yes
P0DQC1,Other,Arthropoda,no,yes
P0DPT5,Other,Arthropoda,no,yes
V5N6J4,Other,Arthropoda,no,yes
P0DQC3,Other,Arthropoda,no,yes
P0DPV6,Other,Arthropoda,no,yes
P0DQC2,Other,Arthropoda,no,yes
P0DPV5,Other,Arthropoda,no,yes
P0DPT6,Other,Arthropoda,no,yes
P85271,Other,Arthropoda,yes,no
P0C202,Other,Arthropoda,no,yes
P0DQE2,Other,Arthropoda,no,yes
P0DQC4,Other,Arthropoda,no,yes
P0DQE3,Other,Arthropoda,no,yes
P0DQE1,Other,Arthropoda,no,yes
P0DQG8,Other,Arthropoda,no,yes
P84836,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P84835,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DQC5,Other,Arthropoda,no,yes
P0DQG9,Other,Arthropoda,no,yes
P84837,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DQC6,Other,Arthropoda,no,yes
P0DQD9,Other,Arthropoda,no,yes
P0DQC7,Other,Arthropoda,no,yes
P0DQE0,Other,Arthropoda,no,yes
P0DQC8,Other,Arthropoda,no,yes
P0DQC9,Other,Arthropoda,no,yes
P0DQD0,Other,Arthropoda,no,yes
P0DQG2,Other,Arthropoda,no,yes
P0DQG3,Other,Arthropoda,no,yes
P0DQG4,Other,Arthropoda,no,yes
P0DQG5,Other,Arthropoda,no,yes
P0DQG6,Other,Arthropoda,no,yes
P0DQG7,Other,Arthropoda,no,yes
P58305,,Cnidaria,yes,no
P68424,Other,Arthropoda,no,yes
P0DQE4,Other,Arthropoda,no,yes
P56676,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P82959,Other,Arthropoda,no,yes
P82960,Other,Arthropoda,no,no
Q86C49,Other,Arthropoda,no,yes
P0DQE5,Other,Arthropoda,no,yes
P0DQE6,Other,Arthropoda,no,yes
P61103,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P83303,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P61104,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P68420,Other,Arthropoda,no,no
P68421,Other,Arthropoda,no,yes
P68422,Other,Arthropoda,no,no
P68423,Other,Arthropoda,no,no
P60975,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P85505,Other,Arthropoda,no,no
P85506,Neurotoxin 19 (CSTX) family,Arthropoda,no,no
C0HJK5,Other,Arthropoda,no,no
P56852,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P56853,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P58425,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P58426,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P58427,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
A0A088BP94,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P55816,Other,Arthropoda,no,no
P55817,Other,Arthropoda,no,no
P0DQE7,Other,Arthropoda,no,yes
O46166,Other,Arthropoda,no,yes
O46167,Other,Arthropoda,no,yes
O46168,Other,Arthropoda,no,yes
P49126,Other,Arthropoda,no,yes
B6DD56,Other,Arthropoda,no,yes
B6DD57,Other,Arthropoda,no,yes
B6DD58,Other,Arthropoda,no,yes
P0DQE9,Other,Arthropoda,no,yes
P0DQE8,Other,Arthropoda,yes,yes
P61791,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
B6DD60,Other,Arthropoda,no,yes
B6DD61,Other,Arthropoda,no,yes
B6DD62,Other,Arthropoda,no,yes
B6DCY1,Other,Arthropoda,no,yes
P0DQF0,Other,Arthropoda,no,yes
P0DQF1,Other,Arthropoda,no,yes
P0DQF2,Other,Arthropoda,no,yes
P0CC18,Other,Arthropoda,no,no
P0CC19,Other,Arthropoda,no,yes
P17727,Other,Arthropoda,no,yes
C0HJM7,Other,Arthropoda,yes,no
P0DQF3,Other,Arthropoda,no,yes
P61506,Other,Arthropoda,no,no
P0DQF4,Other,Arthropoda,no,yes
Q86C51,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS2,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS3,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS4,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS5,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS6,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS7,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS0,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
B3FIS1,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P0CH71,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
O18424,Other,Annelida,no,no
O18425,Other,Annelida,no,no
Q3LX99,Other,Annelida,no,no
P0DSL7,Other,Arthropoda,no,no
P0DSL8,Other,Arthropoda,no,no
Q5Q114,Other,Arthropoda,no,yes
Q5Q113,Other,Arthropoda,no,yes
A3F7X1,Other,Arthropoda,no,yes
O18423,Other,Annelida,no,no
Q75WH2,Other,Arthropoda,no,yes
Q75WG6,,Arthropoda,no,yes
Q75WG5,Other,Arthropoda,no,yes
P0C2V1,Other,Arthropoda,no,no
P0C2V2,Other,Arthropoda,no,no
P0DQF6,Other,Arthropoda,no,yes
P0DQF5,Other,Arthropoda,no,yes
P0DQZ2,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P85273,Other,Arthropoda,yes,no
P0DSK0,Non-disulfide-bridged peptide (NDBP) superfamily,Arthropoda,no,yes
P0CI24,Conotoxin M superfamily,Mollusca,no,no
P0DSK2,,Arthropoda,no,yes
P83557,Other,Arthropoda,no,no
P83558,Other,Arthropoda,no,yes
P83560,Other,Arthropoda,no,yes
P83561,Other,Arthropoda,no,yes
P83562,Other,Arthropoda,no,yes
Q75WH6,Other,Arthropoda,no,yes
Q75WH4,,Arthropoda,no,yes
P0DQF7,Other,Arthropoda,no,yes
P0DUJ3,,Arthropoda,no,no
P0DUJ4,,Arthropoda,no,no
P0DQF8,Other,Arthropoda,no,no
A0A4V8GZX0,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DQF9,Other,Arthropoda,no,yes
P0DXZ7,,Arthropoda,no,no
D5J6X1,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
P0DQG0,Other,Arthropoda,no,yes
P36990,,Arthropoda,no,no
P0DL80,Other,Arthropoda,no,no
P0DQG1,Other,Arthropoda,no,yes
P0DL79,Other,Arthropoda,no,no
P85497,Other,Arthropoda,no,no
P61230,Other,Arthropoda,no,no
P0DM14,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P60514,Other,Arthropoda,no,no
P20798,,Arthropoda,no,yes
P85504,Other,Arthropoda,no,no
P61231,Other,Arthropoda,no,no
P49268,Other,Arthropoda,no,no
P0DMD9,Other,Arthropoda,no,yes
P49266,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P49271,Other,Arthropoda,no,no
P36989,,Arthropoda,no,no
Q07338,,Arthropoda,no,yes
C0HJB1,,Cnidaria,no,no
C0HK75,Other,Cnidaria,no,no
P86269,Other,Arthropoda,no,no
P0DQN3,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P83480,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
B3EWH0,Neurotoxin 19 (CSTX) family,Arthropoda,no,no
P83476,Other,Arthropoda,no,no
Q75WH1,Other,Arthropoda,yes,no
P61233,Other,Arthropoda,no,no
P61232,Other,Arthropoda,no,no
P0DL75,Other,Arthropoda,no,yes
B3EWU1,Other,Arthropoda,no,no
B3EWU2,Other,Arthropoda,no,no
B3EWU3,Other,Arthropoda,no,no
B3EWU4,Other,Arthropoda,no,no
B3EWU5,Other,Arthropoda,no,no
B3EWU6,Other,Arthropoda,no,no
B3EWU8,Other,Arthropoda,no,no
P0DJ08,,Arthropoda,no,yes
B3EWV5,Other,Arthropoda,no,no
B3EWV8,Other,Arthropoda,no,no
B3EWV9,Other,Arthropoda,no,no
B3EWW0,Other,Arthropoda,no,no
B3EWW1,Other,Arthropoda,no,no
B3EWU7,Other,Arthropoda,no,no
B3EWW2,Other,Arthropoda,no,no
B3EWV0,Other,Arthropoda,no,no
B3EWX0,Other,Arthropoda,no,no
B3EWX2,Other,Arthropoda,no,no
B3EWX3,Other,Arthropoda,no,no
B3EWX4,Other,Arthropoda,no,no
P0DSL9,Other,Arthropoda,no,no
P0DSM0,Other,Arthropoda,no,no
P0DSM1,Other,Arthropoda,no,no
P68426,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,yes
A3F7X2,Other,Arthropoda,no,yes
P0DXW3,Other,Arthropoda,no,yes
P0DXW4,Other,Arthropoda,no,yes
P0DXW7,Other,Arthropoda,no,yes
P61792,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DXX0,Other,Arthropoda,no,yes
P0DXW5,Other,Arthropoda,no,yes
P0DXW6,Other,Arthropoda,no,yes
P0DXX3,Other,Arthropoda,no,yes
P0DXX2,Other,Arthropoda,no,yes
P0DXX1,Other,Arthropoda,no,yes
P0DXW8,Other,Arthropoda,no,yes
L0G8Z2,,Arthropoda,no,yes
P0DXW9,Other,Arthropoda,no,yes
L0GCW8,,Arthropoda,no,yes
Q7M3P1,,Arthropoda,yes,no
Q9TWR5,,Arthropoda,yes,no
X5ICI2,Other,Chordata,no,yes
P0CJ33,Other,Chordata,yes,no
B0VXV3,Other,Chordata,no,yes
P82475,Other,Chordata,no,no
Q330K6,Other,Chordata,no,yes
C0K3N2,Other,Chordata,no,yes
C0K3N1,Other,Chordata,no,yes
Q6J936,Other,Chordata,no,yes
Q90X24,Other,Chordata,no,yes
Q90X23,Other,Chordata,no,yes
C0K3N3,Other,Chordata,no,yes
C0HM96,Other,Chordata,yes,no
P0DW97,Other,Chordata,no,no
P67861,Other,Chordata,no,yes
P0DL42,Other,Chordata,no,no
P67862,Other,Chordata,no,yes
P0DW98,Other,Chordata,no,yes
B0VXV4,Other,Chordata,no,yes
P67863,Other,Chordata,no,yes
P83942,Other,Chordata,no,no
B6DD59,Other,Arthropoda,no,yes
A0A023W140,Other,Arthropoda,no,yes
A0A023W145,Other,Arthropoda,no,yes
B6DCU0,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU1,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU2,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU3,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU4,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU5,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU6,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU7,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU9,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B6DCU8,Neurotoxin 19 (CSTX) family,Arthropoda,no,yes
B3FIP1,Other,Arthropoda,no,yes
B3FIP2,Other,Arthropoda,no,yes
B1P1J5,Other,Arthropoda,no,yes
P0DUS4,Other,Arthropoda,no,yes
A0A0A0V662,,Arthropoda,no,yes
A0A0A0VBR5,,Arthropoda,no,yes
P0DUS7,Other,Arthropoda,no,yes
P0DUS8,Other,Arthropoda,no,yes
P0DUS9,Other,Arthropoda,no,yes
A0A0A0V633,,Arthropoda,no,yes
P0DUT6,Other,Arthropoda,no,yes
D2Y493,,Mollusca,no,yes
D2Y494,,Mollusca,yes,no
D6C4L1,,Mollusca,no,yes
P0DUT0,Other,Arthropoda,no,yes
P58843,,Mollusca,no,no
P0DJB8,,Mollusca,no,no
P60513,Conotoxin O1 superfamily,Mollusca,no,no
P0CH17,,Mollusca,no,no
P0C352,,Mollusca,no,no
P58804,,Mollusca,no,no
P0CH18,,Mollusca,no,no
D6C4K2,,Mollusca,no,yes
P0DJB9,,Mollusca,no,no
D6C4K3,,Mollusca,no,yes
P0DJC0,,Mollusca,no,no
P0DMA3,Conotoxin O1 superfamily,Mollusca,no,no
D6C4K4,,Mollusca,yes,no
P15472,,Mollusca,no,no
D6C4K6,,Mollusca,yes,no
P58845,,Mollusca,no,no
P83301,,Mollusca,no,no
P0DUT1,Other,Arthropoda,no,yes
P05483,,Mollusca,no,no
P58923,,Mollusca,no,no
P0CH13,,Mollusca,no,no
P0DUT2,Other,Arthropoda,no,yes
P0CG44,,Cnidaria,yes,no
P0DUT3,Other,Arthropoda,no,yes
P0DUT4,Other,Arthropoda,no,yes
P0DUT5,Other,Arthropoda,no,yes
P0DL69,,Arthropoda,no,no
P0C1G1,,Cnidaria,yes,no
P0DPV7,Other,Arthropoda,no,yes
P0DPV8,Other,Arthropoda,no,yes
P0DPV9,Other,Arthropoda,no,yes
P0DPW0,Other,Arthropoda,no,yes
P0DPW1,Other,Arthropoda,yes,no
P0DPW2,Other,Arthropoda,yes,no
F8S0Z7,Other,Chordata,no,yes
P0DJJ5,Other,Chordata,yes,no
B6EWW8,Other,Chordata,no,yes
W8EFS0,Other,Chordata,yes,no
A0A2I4HXH5,Other,Chordata,yes,yes
P35775,Other,Arthropoda,no,yes
P35776,Other,Arthropoda,no,no
A5X2H7,Other,Arthropoda,no,yes
P0DSI3,Other,Arthropoda,no,yes
P35778,Other,Arthropoda,no,yes
P35779,Other,Arthropoda,no,no
Q9NH75,Other,Arthropoda,no,yes
P35777,Other,Arthropoda,no,yes
P35781,Other,Arthropoda,no,no
P10736,Other,Arthropoda,no,yes
D4P2Y4,Other,Arthropoda,no,no
P35782,Other,Arthropoda,no,no
P10737,Other,Arthropoda,yes,yes
P0DPU2,Other,Arthropoda,no,yes
P0DPU5,Other,Arthropoda,yes,yes
P0DPU0,Other,Arthropoda,no,yes
P0DPV2,Other,Arthropoda,no,yes
P0DPU1,Other,Arthropoda,no,yes
P0C8D4,Other,Arthropoda,yes,no
P0C8D6,Other,Arthropoda,yes,no
P0C8D5,Other,Arthropoda,yes,no
P0C8D7,Other,Arthropoda,yes,no
P0C8D8,Other,Arthropoda,yes,no
C0ITL3,Other,Arthropoda,yes,no
G3CJR9,Other,Arthropoda,no,yes
Q05108,Other,Arthropoda,no,no
A9QQ26,Other,Arthropoda,no,yes
A9YME1,Other,Arthropoda,no,yes
Q05109,Other,Arthropoda,yes,yes
P81656,Other,Arthropoda,no,yes
P35759,Other,Arthropoda,no,yes
P35780,Other,Arthropoda,no,no
P83377,Other,Arthropoda,no,no
P86686,Other,Arthropoda,no,no
Q7Z156,Other,Arthropoda,no,no
B2MVK7,Other,Arthropoda,no,yes
P85840,Other,Arthropoda,no,yes
A6YPK1,Other,Arthropoda,no,yes
P35783,Other,Arthropoda,no,no
P35784,Other,Arthropoda,no,no
P81657,Other,Arthropoda,no,no
P35760,Other,Arthropoda,no,no
P86870,Other,Arthropoda,no,yes
P35785,Other,Arthropoda,no,no
P35786,Other,Arthropoda,no,no
P0DMB9,Other,Arthropoda,no,no
P35787,Other,Arthropoda,no,no
Q05110,Other,Arthropoda,no,yes
N0AAE6,Peptidase S1 family,Chordata,yes,no
N0A5N4,Peptidase S1 family,Chordata,yes,no
Q2L6Z1,Other,Arthropoda,no,yes
Q2XXR8,Other,Chordata,no,yes
Q2XXR7,Other,Chordata,no,yes
P0DV97,,Arthropoda,no,no
C1IBZ2,,Arthropoda,no,yes
C8YJB3,,Arthropoda,no,yes
C8YJB4,,Arthropoda,no,yes
P84843,,Arthropoda,no,yes
P0DPS3,Peptidase S1 family,Chordata,yes,no
P85860,Other,Arthropoda,yes,no
Q0ZZJ6,Other,Chordata,no,yes
A0RZC6,Other,Chordata,no,yes
J3S836,Other,Chordata,no,yes
Q91132,Other,Chordata,no,yes
I2C090,Other,Chordata,no,yes
P0DRA0,Other,Arthropoda,no,yes
C9WMM5,Other,Arthropoda,no,yes
P0DRB8,Other,Arthropoda,no,yes
B1A4F7,Other,Arthropoda,no,yes
B2D0J4,Other,Arthropoda,no,yes
C0K3N4,Other,Chordata,no,yes
P83906,Other,Chordata,no,yes
P67860,Other,Chordata,no,yes
C0K3N5,Other,Chordata,no,yes
P0DRA3,Other,Arthropoda,no,yes
P0DRA4,Other,Arthropoda,no,yes
P0DL40,,Arthropoda,no,yes
F8S122,Other,Chordata,no,yes
F8RKW2,Other,Chordata,no,yes
Q27J48,Other,Chordata,no,yes
P82885,Other,Chordata,no,no
P83234,Other,Chordata,no,yes
Q2XXL4,Other,Chordata,yes,yes
P0DPT0,Other,Arthropoda,no,no
Q8AY45,Venom Kunitz-type family,Chordata,no,yes
F5GTK6,Venom Kunitz-type family,Arthropoda,no,yes
P85041,Venom Kunitz-type family,Chordata,yes,no
B2ZBB6,Venom Kunitz-type family,Arthropoda,no,yes
P0C8W3,Venom Kunitz-type family,Arthropoda,no,yes
P0DMJ6,Venom Kunitz-type family,Chordata,no,no
P0DJ47,Venom Kunitz-type family,Arthropoda,no,no
P0DJ79,Venom Kunitz-type family,Arthropoda,no,yes
F8J2F4,Venom Kunitz-type family,Chordata,no,yes
P0DJ66,Venom Kunitz-type family,Arthropoda,yes,yes
F8J2F6,Venom Kunitz-type family,Chordata,no,yes
Q589G4,Venom Kunitz-type family,Arthropoda,no,yes
P0DN06,Venom Kunitz-type family,Cnidaria,no,yes
D2Y488,Venom Kunitz-type family,Mollusca,no,yes
P68425,Venom Kunitz-type family,Arthropoda,no,yes
D2Y489,Venom Kunitz-type family,Mollusca,yes,no
D2Y490,Venom Kunitz-type family,Mollusca,yes,no
D2Y491,Venom Kunitz-type family,Mollusca,yes,no
B4ESA2,Venom Kunitz-type family,Chordata,no,yes
Q9TWG0,Venom Kunitz-type family,Cnidaria,no,no
P86862,Venom Kunitz-type family,Cnidaria,no,no
Q8T3S7,Venom Kunitz-type family,Arthropoda,no,no
B5KL38,Venom Kunitz-type family,Chordata,no,yes
Q6T6T5,Venom Kunitz-type family,Chordata,no,yes
B5KF95,Venom Kunitz-type family,Chordata,no,yes
Q2ES50,Venom Kunitz-type family,Chordata,no,yes
A6MFL1,Venom Kunitz-type family,Chordata,no,yes
B5KF94,Venom Kunitz-type family,Chordata,no,yes
Q6ITB3,Venom Kunitz-type family,Chordata,no,yes
Q6ITB5,Venom Kunitz-type family,Chordata,no,yes
Q6ITB7,Venom Kunitz-type family,Chordata,no,yes
P0DQQ9,Venom Kunitz-type family,Cnidaria,no,no
A7X3V7,Venom Kunitz-type family,Chordata,no,yes
E7FL11,Venom Kunitz-type family,Chordata,no,yes
Q90WA1,Venom Kunitz-type family,Chordata,no,yes
A7X3V4,Venom Kunitz-type family,Chordata,no,yes
W4VSH9,Venom Kunitz-type family,Arthropoda,no,yes
Q6ITB0,Venom Kunitz-type family,Chordata,no,yes
P00991,Venom Kunitz-type family,Chordata,no,yes
C1IC50,Venom Kunitz-type family,Chordata,no,yes
P0DJ46,Venom Kunitz-type family,Arthropoda,no,yes
P0DJ80,Venom Kunitz-type family,Arthropoda,no,yes
P0DJ45,Venom Kunitz-type family,Arthropoda,no,yes
P0DJ48,Venom Kunitz-type family,Arthropoda,no,no
P0DJ81,Venom Kunitz-type family,Arthropoda,no,yes
P0DJ49,Venom Kunitz-type family,Arthropoda,no,no
P0CH75,Venom Kunitz-type family,Arthropoda,yes,no
P0DJ82,Venom Kunitz-type family,Arthropoda,no,yes
F8J2F3,Venom Kunitz-type family,Chordata,no,yes
B2G331,Venom Kunitz-type family,Cnidaria,no,yes
C0HJF4,Venom Kunitz-type family,Cnidaria,no,no
C0HJF3,Venom Kunitz-type family,Cnidaria,no,no
C0HJU6,Venom Kunitz-type family,Cnidaria,no,no
C0HJU7,Venom Kunitz-type family,Cnidaria,no,no
P0DL86,Venom Kunitz-type family,Cnidaria,no,no
A0A6B7FBD3,Venom Kunitz-type family,Cnidaria,no,yes
A0A6B7FA07,Venom Kunitz-type family,Cnidaria,yes,yes
A0A6B7FEJ3,Venom Kunitz-type family,Cnidaria,yes,yes
B4ESA3,Venom Kunitz-type family,Chordata,no,yes
P0DV02,Venom Kunitz-type family,Cnidaria,yes,no
P0DV03,Venom Kunitz-type family,Cnidaria,no,no
P0DV04,Venom Kunitz-type family,Cnidaria,no,no
P0DV05,Venom Kunitz-type family,Cnidaria,no,no
P0DV06,Venom Kunitz-type family,Cnidaria,no,no
Q9TWF9,Venom Kunitz-type family,Cnidaria,no,no
